ID,Movie Name,Year,Timing(min),Rating(10),Genre,Language,Votes
tt0156161,Valibamey Vaa Vaa,1982,108 min,4.7,-,tamil,6
tt0214041,Rajput Ramani,1936,138 min,3.1,Adventure            ,hindi,10
tt0234077,Lakshmi Vijayam,1976,-,-,-,malayalam,-
tt7950396,Rendezvous: Unfolding an Unforeseen,II 2018,6 min,-,"Short, Drama            ",assamese,-
tt11242528,Laughter Ke Chapter,2019,106 min,-,Comedy            ,hindi,-
tt0255570,Saphalyam,1999,150 min,5.2,Drama            ,malayalam,16
tt3080102,Loveria,2013,147 min,5,Drama            ,bengali,153
tt7890832,Palabodol,1969,-,-,Drama            ,bengali,-
tt8761830,Facebook,2012,-,4.9,Drama            ,nepali,8
tt2367218,Unnai Sutrum Ulagam,1977,-,7.5,Drama            ,tamil,10
tt14503232,Aadu Aata Aadu,2017,133 min,-,Thriller            ,kannada,-
tt12631352,Dear Corona,2020 Video,5 min,-,"Short, Comedy            ",urdu,-
tt0229950,Aya Sawan Jhoom Ke,1969,173 min,6.2,"Drama, Romance            ",hindi,103
tt8747450,Chaman Bahaar,2020,111 min,7,"Comedy, Drama            ",hindi,5542
tt8427176,Ishwar,2018,-,-,Drama            ,bengali,-
tt7782364,Rendu Rellu Aaru,2017,123 min,6.5,Comedy            ,telugu,22
tt0374215,Shikwa,1974,-,-,-,hindi,-
tt0944195,Dubai Seenu,2007,157 min,6.5,"Action, Comedy            ",telugu,896
tt13667488,Achacho,2007,115 min,-,Drama            ,tamil,-
tt3087808,Pandav Banvas,1973,-,-,Drama            ,hindi,-
tt3451532,Rashichakra: Sinha,2010,-,-,Drama            ,marathi,-
tt3841888,Menka,2001,-,-,Thriller            ,hindi,-
tt3671620,Mujhe Gale Laga Lo,1995,-,-,Romance            ,hindi,-
tt2009523,Meri Partigya,2002,-,4,Action            ,hindi,6
tt0178181,Aamne - Saamne,1967,163 min,6.5,"Crime, Mystery, Romance            ",oriya,80
tt9675716,Nerkonda Paarvai,2019,157 min,8,"Action, Drama, Thriller            ",tamil,6249
tt3094082,Bijli,1972,-,-,Drama            ,hindi,-
tt0273312,Kilukil Pambaram,1997,145 min,6.2,Comedy            ,malayalam,95
tt4977530,Viceroy's House,2017,106 min,6.7,"Biography, Drama, History            ",punjabi,7054
tt12397742,Pratidan,1987,-,-,Drama            ,assamese,-
tt2243336,Aalaap,2012,116 min,5.4,Sci-Fi            ,hindi,26
tt0050090,Aasha,1957,171 min,6.4,"Comedy, Romance            ",hindi,22
tt2138104,Padmasree Bharat Dr. Saroj Kumar,2012,-,4.5,Comedy            ,malayalam,236
-,Boxer,III,164 min,-,Drama            ,tamil,-
-,Do or Die,I,-,-,"Action, Biography, History            ",bengali,-
tt4504290,Day Night Game,2014,117 min,-,"Drama, Thriller            ",malayalam,-
tt0155866,Maya Kanan,1953,-,-,Drama            ,bengali,-
tt4022278,Fever,I 2016,123 min,4.7,"Crime, Mystery            ",hindi,640
tt1516011,Bibaha Bibhrat,1971,117 min,7.4,Comedy            ,bengali,8
tt2104052,Kelkkunnundo,2009,-,6.9,Short            ,malayalam,17
tt0215150,Sati Leelavati,1936,103 min,6.5,Drama            ,tamil,8
tt4906984,Azhar,2016,130 min,5.8,"Biography, Drama, Sport            ",hindi,5269
tt1373169,Manini,1979,126 min,-,-,kannada,-
tt0373976,Kohra,1993,173 min,4.8,"Mystery, Thriller            ",hindi,23
tt0139389,Jagir,1959,-,-,-,hindi,-
tt0231067,6.40 PM,1967,-,5.4,-,hindi,5
tt12747660,Nach Nagina Nach,1993,-,-,Action            ,bengali,-
tt9047730,The Wolf Theory,2018,13 min,8.2,"Short, Crime, Drama            ",malayalam,10
tt6129302,Bhavesh Joshi Superhero,2018,154 min,7.6,"Action, Drama            ",hindi,7032
tt0432215,Yauwan,1973,-,4.1,"Musical, Mystery, Romance            ",hindi,17
tt0390199,Magaadu,1976,-,-,-,telugu,-
tt2934278,Chotto Sangsar,2011,-,5.8,Action            ,bengali,6
tt8815506,Ghar Ki Khatir,2010–2011,-,-,Drama            ,urdu,-
tt0156752,Maa Baap Ki Laaj,1946,-,-,-,hindi,-
tt0283130,The Warrant,2000,-,-,-,malayalam,-
tt3277574,Aur Pyar Ho Gaya,1990,-,-,Romance            ,hindi,-
tt0288153,Onnaman,2001,-,2.8,"Action, Drama, Thriller            ",malayalam,180
tt0291855,Devasuram,1993,187 min,8.7,"Action, Drama, Thriller            ",malayalam,4909
tt13062814,K.S. Harishankar: Pavizha Mazha,2019 Video,4 min,8.7,"Short, Music            ",malayalam,7
tt6264404,Kadalai,2016,164 min,5,Comedy            ,tamil,27
tt0372790,Bhai Bahen,1950,-,-,Musical            ,hindi,-
tt8650270,Nannu Dochukunduvate,2018,149 min,6.8,Romance            ,telugu,449
tt1692097,Solah Shukrawar,1977,-,-,"Drama, Family, Fantasy            ",hindi,-
tt4718678,I Love Desi,2015,-,-,"Comedy, Romance            ",hindi,-
tt4983396,Aaryan Mera Naam,1988,-,-,Action            ,hindi,-
tt0319656,Keechu Raallu,1991,95 min,-,-,telugu,-
tt0246177,Punnami Naagu,1980,130 min,7.2,"Drama, Horror            ",telugu,77
tt0418013,Nishane Jung,1937,-,-,-,hindi,-
tt3687648,Mukti,1960,-,-,Drama            ,hindi,-
tt2639036,Tumi Amar Swami,2009,148 min,6.7,"Action, Romance            ",bengali,11
tt10189428,Veettukoru Kannagi,1984,-,-,Drama            ,tamil,-
-,Campus,,-,-,-,hindi,-
tt0244708,Pattan,1955,-,-,Musical            ,punjabi,-
tt6222920,Theppu Victim,2016,-,-,"Short, Crime            ",malayalam,-
tt1649434,Village lo Vinayakudu,2009,-,7,Action            ,telugu,65
tt11281122,Krooshithan,2019,-,-,Drama            ,malayalam,-
tt1389437,Baalu Belagithu,1970,165 min,8.1,Musical            ,kannada,14
tt0244656,Mehfil,1955,-,-,-,urdu,-
tt13720606,Kranthiyogi Mahadevaru,2018,120 min,-,History            ,kannada,-
tt0155949,Pavunnu Pavanuthan,1991,-,6.6,-,tamil,40
tt5144696,Roshni,2015,-,-,-,hindi,-
tt1579692,Rowdyism Nasinchali,1990,132 min,-,Action            ,telugu,-
tt1611159,Sitaron Ki Duniya,1958,-,-,Romance            ,urdu,-
tt1207781,Ultimatum,1976,109 min,7.4,"Action, Comedy, Crime            ",punjabi,5
tt0230405,Katha Madhopur Ki,1989,-,-,-,hindi,-
tt11953818,Makafat,2019– ,-,-,Drama            ,urdu,-
tt2385141,Lucky Ali: Live at Leonia,2011,-,-,Music            ,hindi,-
tt1185442,Kurbaan,2009,161 min,5.7,"Action, Crime, Drama            ",urdu,4795
tt1024943,Om Shanti Om,2007,162 min,6.7,"Action, Comedy, Drama            ",urdu,39457
tt5458420,Popcorn,2016,133 min,4.4,"Adventure, Comedy            ",malayalam,67
tt7346092,Bhangagara,1990,-,-,Drama            ,bengali,-
tt0378020,Hari Bhakti,1934,-,-,-,hindi,-
tt14233154,Bhorer Pakhi,2011,-,-,Drama            ,bengali,-
tt2055653,Khushiyaan,2011,135 min,6.6,Family            ,punjabi,37
tt1610452,Band Baaja Baaraat,2010,139 min,7.2,"Comedy, Drama, Romance            ",hindi,15361
tt8988438,Sadori,2004–2005,-,-,Drama            ,urdu,-
-,Thimmarusu: Assignment Vali,2021,-,-,Drama            ,telugu,-
tt7352410,Delhi Kay Bankay,2007–2008,60 min,-,"Action, Drama, Fantasy            ",urdu,-
tt0254756,Sathyabhama,1963,-,-,-,malayalam,-
tt8016662,Praana,2019,107 min,8.5,"Crime, Drama, Horror            ",telugu,788
tt6923834,Chalbaaz,2018,152 min,7.2,"Comedy, Drama            ",bengali,581
tt7507108,Bandook Baaj,1987,107 min,-,Drama            ,bengali,-
tt0269145,Desamlo Dongalupaddaru,1985,112 min,-,"Action, Drama            ",telugu,-
-,Nedumi,III 2021,115 min,-,"Action, Drama            ",tamil,-
tt3817730,Harihar Bhakti,1956,-,-,Drama            ,hindi,-
tt4919516, Coke Studio,2008– ,-,6.7,Music            ,oriya,11
tt0175423,Aap Ki Kasam,1974,153 min,7,"Romance, Drama            ",hindi,413
tt9024674,Ek Raadha Ek Meera,2018,-,-,Romance            ,marathi,-
tt14148346,Uda,2009,-,-,Drama            ,kannada,-
tt4007368,Love Day,2016,-,3.5,Romance            ,hindi,17
tt5784502,Poyi Maranju Parayathe,2016,135 min,5,Drama            ,malayalam,7
tt0246086,Morchha,1980,-,3.9,"Action, Adventure, Musical            ",hindi,8
tt0293498,Parisodh,1968,127 min,-,-,bengali,-
tt1881053,Shikari,2011,-,5,"Drama, Family            ",malayalam,79
tt14453308,Have Kyare Malishu,2020,132 min,-,Drama            ,gujarati,-
tt9165602,Jungle.com,2018,80 min,8,"Adventure, Drama            ",malayalam,5
tt11954444,Mera Kya Qasoor,I 1962,-,-,Drama            ,urdu,-
tt0257966,Nizhalattam,1970,156 min,5.5,-,malayalam,6
tt0364688,Sweekar Kiya Maine,1983,170 min,6.1,"Comedy, Drama            ",hindi,22
tt0080447,The Blood of Hussain,1980,112 min,6.9,Drama            ,urdu,94
-,Haunted Hunt,,-,-,Mystery            ,hindi,-
tt8208106,Rukkumani Vandi Varudhu,2019,-,-,Comedy            ,tamil,-
tt0359063,Chanti,1992,139 min,6.9,"Drama, Romance            ",telugu,193
tt0353266,Cabinet,1994,-,-,Action            ,malayalam,-
tt5778686,Janajani,1965,-,-,Drama            ,bengali,-
tt7881524,Arjun Patiala,2019,107 min,4.2,"Action, Comedy            ",hindi,1167
tt0260337,Sadaa Suhagan,1986,-,4.8,Drama            ,hindi,57
tt6556582,Preshakare Avasyamundu,2017– ,-,-,Comedy            ,malayalam,-
tt0887764,Mannat,2006,165 min,6.6,"Action, Crime, Drama            ",punjabi,109
tt1353979,Asadhya Aliya,1979,144 min,-,-,kannada,-
tt5252250,Taandro,2015,112 min,8.9,"Action, Drama            ",nepali,35
tt7088096,Hara Hara Mahadevaki,2017,140 min,5.2,"Comedy, Romance            ",tamil,477
tt0158592,Doosri Shaadi,1947,140 min,-,"Drama, Family            ",hindi,-
tt0215115,Rani Rashmoni,1955,-,-,Drama            ,bengali,-
tt0364015,Souten Ki Beti,1989,136 min,5.4,"Drama, Family            ",hindi,54
tt0989605,Aatma,2006,107 min,4.2,"Crime, Drama, Horror            ",hindi,77
tt0230940,Vellam,1984,-,8.5,-,malayalam,6
tt5307108,Apni Dharti Apna Desh,1978,-,-,Drama            ,hindi,-
tt2393713,Allah's Frontier,2012,59 min,8.3,"Documentary, Drama, History            ",oriya,14
tt6574412,Walton Air Show 2002: TVC-2,2002,1 min,-,"Animation, Short            ",urdu,-
tt0216119,Priyuralu,1952,-,-,-,telugu,-
tt7468512,Oskar,I 2018,134 min,5.5,"Comedy, Family            ",bengali,30
tt0241033,Vilambaram,1987,-,6.5,"Comedy, Crime, Mystery            ",malayalam,11
tt12406146,Nruthyam,2019,116 min,-,-,kannada,-
tt4744086,Ki & Ka,2016,126 min,5.8,"Comedy, Romance            ",hindi,5323
tt7225716,Play This,2018,110 min,5.4,Drama            ,hindi,22
-,8: Eight,,-,-,Thriller            ,telugu,-
tt0301907,Super Star,2001,-,6.6,"Action, Musical, Romance            ",nepali,21
tt7274806,Kaashi in Search of Ganga,2018,125 min,5.4,Thriller            ,hindi,254
tt0237362,Kaalsrote,1964,-,-,Drama            ,bengali,-
tt1503178,Theeradha Vilaiyattu Pillai,2010,160 min,5.5,Romance            ,tamil,411
tt3619854,Creature,I 2014,134 min,3.1,"Action, Horror, Sci-Fi            ",hindi,1284
tt4966270,Simhadriya Simha,2002,157 min,8.5,"Action, Drama            ",kannada,62
tt2386295,Shadow,I 2013,160 min,3.7,"Action, Crime, Drama            ",telugu,337
tt0214746,Hal Bangla,1938,-,-,Drama            ,bengali,-
tt0466546,The Film,2005,144 min,6.4,"Crime, Drama, Mystery            ",hindi,83
tt5470672,8:08 Er Bongaon Local,2012,125 min,6.1,Drama            ,bengali,21
tt0782695,Manasellaam,2003,-,4.6,Comedy            ,tamil,61
tt10569622,Arjun,1988,-,-,-,kannada,-
tt0377950,Fuji-Lama,1952,-,-,-,hindi,-
tt0377500,Bhakta Dhruva,1947,-,5.3,"Adventure, Drama, Fantasy            ",hindi,7
tt8902754,My Dear Wife,2018,126 min,-,Drama            ,hindi,-
tt0238751,Z.P.,1991,-,-,-,marathi,-
tt12502212,Darmapura,2019,122 min,7.7,Drama            ,kannada,6
tt0359534,Kali Basti,1985,-,-,"Action, Thriller            ",hindi,-
tt3303142,Jarab,2013,130 min,7.7,Action            ,marathi,7
tt0234856,Teesra Kinara,1986,-,6.8,Romance            ,hindi,14
tt9060338,Chani,1977,-,-,Family            ,marathi,-
tt3387094,Punyalan Agarbattis,2013,137 min,7.1,Comedy            ,malayalam,1111
tt4565576,Dui Aakshar Ko Maya by Chewang Lama,2015 Video,-,-,"Short, Music            ",nepali,-
tt1228751,Sakhi,2007,140 min,6.9,Drama            ,marathi,33
tt0246825,Om Dar-B-Dar,1988,101 min,7.1,Drama            ,hindi,433
tt5697392,Aksbandh,2016,-,6.7,"Horror, Mystery, Thriller            ",urdu,85
tt3540016,Kotigobba 2,2016,162 min,6.6,"Action, Drama, Thriller            ",kannada,1079
tt0155777,Jhamela,1953,-,-,-,hindi,-
tt2815088,Le chemin de yasmine,2010,26 min,-,"Documentary, Short            ",urdu,-
-,Prochesta,,-,-,Drama            ,bengali,-
tt0249069,Oridathoru Phayalwan,1983,128 min,7.4,Drama            ,malayalam,95
tt4944412,Campus,2005,70 min,-,Romance            ,malayalam,-
tt7367194,Ann and Joe,2017,-,-,"Short, Family            ",malayalam,-
tt4298670,Putuler Protisodh,1998,117 min,6.8,"Horror, Thriller            ",bengali,26
tt2878870,Patni,1970,-,-,Drama            ,hindi,-
tt14021176,Ra?,2021,99 min,-,Drama            ,kannada,-
tt10183950,Aadugal Nanaigindrana,1981,-,-,Drama            ,tamil,-
tt2403201,Humsafar,2011–2012,35 min,9,"Drama, Romance            ",oriya,3548
tt7918138,Dada Ho Dikri,1977,-,-,-,gujarati,-
tt4097298,Koi Toh Rok Lo,2014 TV Movie,40 min,7.2,"Comedy, Romance            ",oriya,21
-,Tapestry: International Stories of Inspiring Women,,-,-,"Comedy, Drama            ",nepali,-
tt5617942,Chotay Shah,2016,-,6.1,Drama            ,urdu,12
tt4815796,Geheraye,1954,-,-,Drama            ,hindi,-
-,Kodiyil Oruvan,2021,-,-,Action            ,tamil,-
tt4833384,Agnee 2,2015,150 min,5.4,Action            ,bengali,159
tt0271556,Ice Cream,1986,-,-,-,malayalam,-
tt4213178,80 te Asio Na,1967,110 min,8,Comedy            ,bengali,133
tt3300880,Just U & Me,2013,129 min,7.6,"Comedy, Musical, Romance            ",punjabi,47
tt0240786,Padippura,1988,100 min,-,-,malayalam,-
tt13394260,Vazhividu Kanney Vazhividu,2011,-,-,Drama            ,tamil,-
tt0250467,Khuda Ghawah,1993,-,2.8,Musical            ,punjabi,24
tt6942036,Sahayathrika,2011–2014,-,-,Talk-Show            ,malayalam,-
tt7190460,Thupparivaalan,2017,151 min,7.5,"Action, Crime, Thriller            ",tamil,3932
tt1502855,Janbaaz,1966,-,-,-,urdu,-
tt0366918,Premante Idera,1998,-,6.6,"Romance, Drama            ",telugu,247
tt4981764,Dharmadhikari,1989,-,-,Action            ,hindi,-
tt4668824,Nothing: A Day of an Alcoholic,2013,-,-,"Short, Drama            ",malayalam,-
tt0405065,Johar in Bombay,1967,150 min,6.4,"Comedy, Drama, Fantasy            ",hindi,14
tt13242960,Middle Class Melodies,2020,135 min,7.6,"Comedy, Drama, Romance            ",telugu,2968
tt13906690,Oscar,III 2011,-,-,Drama            ,kannada,-
tt8396234,Oxygen,II 2018,-,-,-,tamil,-
tt2246595,Blood Money,II 2012,109 min,5,"Action, Crime, Drama            ",hindi,974
tt0467003,Sye,2004,167 min,7.4,"Action, Drama, Sport            ",telugu,2072
tt0247973,Daam Kari Kaam,1971,-,6.8,-,marathi,5
tt7692434,18am Padi,2019,160 min,5.9,"Action, Drama, Thriller            ",malayalam,1213
tt0215227,Swapnapatanam,1975,121 min,7.3,-,malayalam,6
tt6577706,Harke Haldar,2011– ,30 min,7.3,Comedy            ,nepali,11
tt5333612,Actor in Law,2016,116 min,7.6,"Comedy, Drama, Romance            ",oriya,2369
tt2912138,Challenge 2,2012,160 min,4.9,Action            ,bengali,289
tt1431118,Nenjam Marappathillai,1963,-,8.1,"Drama, Fantasy            ",tamil,65
tt0254437,Izzat,1968,135 min,7,"Drama, Romance            ",hindi,70
tt0378640,Raj Niti,1936,-,-,-,hindi,-
tt1510746,Gandharvya Kanya,1979,-,4.7,"Action, Adventure, Fantasy            ",telugu,6
tt14167844,Baarish Mein Aag,2020– ,-,-,Drama            ,urdu,-
tt0390609,Vooriki Upakari,1972,-,-,-,telugu,-
tt4966082,Durga Maiya,2002,116 min,-,Action            ,hindi,-
tt8268930,Kettapaiyan Sir Ivan,2018,-,-,-,tamil,-
tt1575701,Uncle,2000,-,3.5,Romance            ,telugu,19
tt3522396,Paapi Log,1990,-,-,Thriller            ,hindi,-
tt2722864,Khooni Shikanja,2000,-,-,Horror            ,hindi,-
tt1579751,Chinnodu,2001,-,-,Comedy            ,telugu,-
tt6759476,Ghampani,2017,-,7.5,"Drama, Romance            ",nepali,60
tt3426036,Irulum Oliyum,1971,140 min,-,-,tamil,-
tt1445713,Paramparyam,1993,-,5.2,-,tamil,6
tt10744836,Aahvaan,2020,114 min,-,"Comedy, Horror            ",hindi,-
tt0139110,Char Dil Char Rahen,1959,160 min,7.5,Drama            ,hindi,57
tt14232192,Ek Poloke Ektu Dekha,2011,-,-,Drama            ,bengali,-
tt13563554,Pattaya Kelappu,2008,125 min,-,Drama            ,tamil,-
tt1579867,Priyaraagalu,1997,-,5.8,Romance            ,telugu,13
tt4488912,Ek Naya Aalingan,2004,-,-,Thriller            ,hindi,-
tt0286545,Chupp,1997,-,4.4,"Crime, Mystery, Thriller            ",hindi,14
tt0231472,Do Khiladi,1976,134 min,-,Drama            ,hindi,-
tt0215253,Thunai,1982,-,5.6,Drama            ,tamil,9
tt1397136, Coming Up,2003–2013,23 min,7.4,Drama            ,oriya,9
tt5159384,Maalai Nerathu Mayakkam,2016,123 min,6.4,"Drama, Romance            ",tamil,358
tt7769346,Ekkees Tareekh Shubh Muhurat,2018,97 min,5.7,Drama            ,hindi,375
tt0080341,In Search of Famine,1981,115 min,7.4,Drama            ,bengali,227
tt3425072,Karthik,2003,-,-,Action            ,telugu,-
tt1465493,Hum Tum Aur Ghost,2010,125 min,4.7,"Comedy, Drama, Fantasy            ",hindi,670
tt0390407,Qatl-e-Aam,1935,-,-,-,hindi,-
tt8038452,BackBencher,2018,125 min,7.5,Drama            ,gujarati,37
tt0252727,Molkarin,1963,-,9.3,-,marathi,11
tt0158449,Aadmi Aur Insaan,1969,168 min,6.2,"Drama, Romance, Thriller            ",hindi,149
-,Zamaanat: And Justice for All,2021,-,-,"Drama, Family, Mystery            ",hindi,-
tt10137232,Sathi Sukanya,II 1959,-,-,Drama            ,hindi,-
tt3316104,Velundu Vinaiyillai,1987,-,-,-,tamil,-
tt0172170,Bekhudi,1992,140 min,4.6,"Action, Crime, Drama            ",hindi,189
tt0098977,Abhimanyu,I 1990,-,-,-,kannada,-
tt0252221,Alibaba Aradajanu Dongalu,1994,-,7.2,Comedy            ,telugu,83
tt0187380,Padavoyi Bharatheeyuda,1976,-,3.9,-,telugu,7
tt5310600,Gunda,1976,131 min,-,Drama            ,bengali,-
tt0361372,Bhakta Prahlad,1934,-,-,-,hindi,-
tt2737940,Sparsa,2012,-,-,"Short, Drama            ",nepali,-
-,Joy,II 2021,91 min,-,Drama            ,hindi,-
tt0213013,Jai Randel Maa,1977,-,-,-,gujarati,-
-,Zero Theke Hero,,-,-,"Comedy, Drama, Mystery            ",bengali,-
tt7027572,Room No. 9,1946,-,-,Drama            ,hindi,-
tt0290400,Adrushtavanthalu,1969,174 min,5.9,Drama            ,tamil,7
tt5237990,Mundrothuruth: Munroe Island,2016,92 min,6.7,"Drama, Thriller            ",malayalam,73
tt2790274,Samadhan,1980,128 min,7.3,Drama            ,hindi,6
tt0361321,Asmat Ka Moti,1935,-,-,-,hindi,-
tt13497220,Kadha Vara Kadhakal - A Journey through History of Malayalam Comics,2020–2021,-,-,Documentary            ,malayalam,-
tt0071725,Kora Badan,1974,-,-,Drama            ,hindi,-
tt13439410,Avargalum Ivargalum,2011,135 min,-,Drama            ,tamil,-
tt4070722,Chance,I 2015,17 min,6.9,"Short, Drama, Romance            ",oriya,62
tt0143559,Mahaprasthaner Pathey,1952,137 min,-,Drama            ,bengali,-
tt0230133,Delhi Junction,1960,-,-,-,hindi,-
tt6543062,Time Travel,2015,-,-,Animation            ,hindi,-
tt14338600,Bharathi,2006,-,-,Drama            ,kannada,-
tt2350496,The Lunchbox,2013,104 min,7.8,"Drama, Romance            ",hindi,51357
tt13231042,Brahma Vishnu Maheshwara,2016,132 min,-,Drama            ,kannada,-
tt0333651,Ithum Oru Jeevitham,1982,-,-,-,malayalam,-
tt7919786,Sathura Adi 3500,2017,-,-,-,tamil,-
tt0274201,Vismayam,1998,140 min,6.3,"Comedy, Drama            ",malayalam,60
tt7692832,Pindadaan,2016,108 min,4,Romance            ,marathi,5
tt6198840,Kolumittayi,2016,-,7,Drama            ,malayalam,24
tt11091904,Tu Hi to Meri Jaan Hai Radha 2,2017,156 min,-,Drama            ,bhojpuri,-
tt0235984,Apna Ghar Apni Kahani,1968,-,-,Drama            ,hindi,-
tt0853142,Podokkhep,2006,90 min,6.9,Drama            ,bengali,38
tt0262681,Pelli Meeku Akshintalu Naaku,1985,-,-,-,telugu,-
tt2427050,Truck Driver,1997,154 min,6.2,Action            ,punjabi,9
tt10300576,Traya,2019,-,-,Crime            ,kannada,-
tt4801682,Tiger,III 2015,135 min,5.8,"Action, Crime, Romance            ",telugu,88
tt2613588,Piyo Gayo Pardesh,2000,-,-,Drama            ,gujarati,-
tt7715988,Cake,I 2018,125 min,7.7,"Drama, Mystery, Romance            ",oriya,1055
tt1702457,Awara,1968,-,-,-,urdu,-
tt3628810,Jasoos 999,1983,-,-,Action            ,hindi,-
tt0382829,Maharani,1957,-,-,-,hindi,-
tt1288638,Dasvidaniya,2008,113 min,7.8,"Comedy, Drama            ",hindi,6081
tt14232664,Keloda in Kashmir,2011,-,-,Drama            ,bengali,-
tt8629602,Sajano Bagan,1990,-,-,"Drama, Family            ",bengali,-
tt0252018,Streer Patra,1972,85 min,7.1,Drama            ,bengali,12
tt11152690,Me & U,2019,48 min,7.3,Drama            ,bengali,14
tt1404044,Jibansangee,1990,150 min,7.3,Drama            ,bengali,9
tt0251995,Shivrayachi Soon Tararani,1993,-,-,"Action, Adventure, Drama            ",marathi,-
tt11743900,Cookie,I 2020,104 min,6.6,Horror            ,hindi,187
tt0319624,Kavalukku Kettikaran,1990,-,4.6,-,tamil,5
tt9105014,Notebook,I 2019,115 min,6.9,"Drama, Romance            ",hindi,2140
tt0236780,Swadesh Sewa,1946,-,-,-,hindi,-
